Date,Open,High,Low,Close,Adj Close,Volume,logClose,rtnClose,vol,vol_1,vol_ma_5,vol_ma_21
1/16/14,1847.9899899999998,1847.9899899999998,1840.300049,1845.890015,1845.890015,3491310000,7.520716833114481,-0.001348028,6.271503683591254e-06,1.1276098246663458e-05,3.19523256002478e-05,2.588464659907047e-05
1/17/14,1844.22998,1846.040039,1835.22998,1838.699951,1838.699951,3626120000,7.516814052510532,-0.003902781,1.2440499452124633e-05,6.271503683591254e-06,2.967620492043054e-05,2.5011927470015747e-05
1/21/14,1841.050049,1849.310059,1832.380005,1843.800049,1843.800049,3782470000,7.519583964940044,0.002769912,3.050723848353894e-05,1.2440499452124633e-05,2.970992166783209e-05,2.509329114258668e-05
1/22/14,1844.709961,1846.869995,1840.880005,1844.859985,1844.859985,3374170000,7.520158664706031,0.0005747,3.806313490274837e-06,3.050723848353894e-05,1.8998437998523464e-05,1.6587167851646775e-05
1/23/14,1842.290039,1842.290039,1820.060059,1828.459961,1828.459961,3972250000,7.511229340166206,-0.008929325,5.3154940293433834e-05,3.806313490274837e-06,1.2860330671238633e-05,1.6290237009811196e-05
1/24/14,1826.959961,1826.959961,1790.290039,1790.290039,1790.290039,4618450000,7.490132918669772,-0.021096421,0.000148275,5.3154940293433834e-05,2.123609908059271e-05,1.7873318564252542e-05
1/27/14,1791.030029,1795.97998,1772.880005,1781.560059,1781.560059,4045200000,7.485244697079374,-0.004888222,6.0443648185671665e-05,0.000148275,4.963674945565274e-05,2.469382221689033e-05
1/28/14,1783,1793.869995,1779.4899899999998,1792.5,1792.5,3437830000,7.491366572473775,0.006121875,2.3363815188286228e-05,6.0443648185671665e-05,5.923737920236215e-05,2.742813995807294e-05
1/29/14,1790.1500239999998,1790.1500239999998,1770.449951,1774.199951,1774.199951,3964020000,7.481104868468405,-0.010261704,4.416443757332046e-05,2.3363815188286228e-05,5.78086945433116e-05,2.8225323159086156e-05
1/30/14,1777.1700440000002,1798.77002,1777.1700440000002,1794.189941,1794.189941,3547510000,7.4923089127110725,0.011204044242667521,5.2639430017546055e-05,4.416443757332046e-05,6.588031935992074e-05,3.019781319484617e-05
1/31/14,1790.880005,1793.880005,1772.2600100000002,1782.589966,1782.589966,4059690000,7.485822622824049,-0.00648629,5.302730772605424e-05,5.2639430017546055e-05,6.577721730474317e-05,3.26350527596442e-05
2/03/14,1782.680054,1784.8299559999998,1739.660034,1741.890015,1741.890015,4726040000,7.462726018220589,-0.023096605,0.000236989,5.302730772605424e-05,4.672772773817574e-05,3.49110663009149e-05
2/04/14,1743.819946,1758.72998,1743.819946,1755.199951,1755.199951,4068410000,7.470338061603919,0.007612043,2.614378023591991e-05,0.000236989,8.203680111080534e-05,4.452480241743752e-05
2/05/14,1753.380005,1755.790039,1737.9200440000002,1751.640015,1751.640015,3984290000,7.468307779,-0.002030282,3.774481049195935e-05,2.614378023591991e-05,8.259279412033207e-05,4.53458253161918e-05
2/06/14,1752.9899899999998,1774.060059,1752.9899899999998,1773.430054,1773.430054,3825410000,7.480670833909557,0.012363054415667207,5.148652045262352e-05,3.774481049195935e-05,8.130886870405985e-05,4.6218624054642763e-05
2/07/14,1776.0100100000002,1798.030029,1776.0100100000002,1797.02002,1797.02002,3775990000,7.493885027511706,0.013214193602149038,5.476487253799467e-05,5.148652045262352e-05,8.107828679107534e-05,4.800821340421315e-05
2/10/14,1796.199951,1799.939941,1791.8299559999998,1799.839966,1799.839966,3312160000,7.495453032153947,0.001568005,7.355278211322959e-06,5.476487253799467e-05,8.142579975346342e-05,5.0237357924823325e-05
2/11/14,1800.449951,1823.540039,1800.410034,1819.75,1819.75,3699380000,7.506454407998367,0.011001375844419847,5.877239319235749e-05,7.355278211322959e-06,3.549905238596408e-05,4.974703274047311e-05
2/12/14,1820.119995,1826.550049,1815.969971,1819.2600100000002,1819.2600100000002,3326380000,7.5061851094794765,-0.000269299,1.2171688401558977e-05,5.877239319235749e-05,4.202477497725159e-05,5.196134119177028e-05
2/13/14,1814.819946,1830.25,1809.219971,1829.8299559999998,1829.8299559999998,3289510000,7.511978321299536,0.005793212,4.8171222551935414e-05,1.2171688401558977e-05,3.691015055917151e-05,4.8537866504697746e-05
2/14/14,1828.459961,1841.6500239999998,1825.589966,1838.630005,1838.630005,3114750000,7.516776010778708,0.004797689,2.7669139113595035e-05,4.8171222551935414e-05,3.624709097903389e-05,4.918902709637567e-05
2/18/14,1839.030029,1842.869995,1835.0100100000002,1840.7600100000002,1840.7600100000002,3421110000,7.517933814234856,0.001157803,6.589070953138953e-06,2.7669139113595035e-05,3.082794429415397e-05,4.996964809003909e-05
2/19/14,1838.9000239999998,1847.5,1826.9899899999998,1828.75,1828.75,3661570000,7.511387952334334,-0.006545862,4.49491171957092e-05,6.589070953138953e-06,3.067470284251716e-05,4.998477034096993e-05
2/20/14,1829.2399899999998,1842.790039,1824.5799559999998,1839.780029,1839.780029,3404980000,7.517401293999904,0.006013342,3.557099988816479e-05,4.49491171957092e-05,2.7910047643187507e-05,5.1532799757331094e-05
2/21/14,1841.069946,1846.130005,1835.5999760000002,1836.25,1836.25,3403880000,7.515480727488087,-0.001920567,1.1801363124394375e-05,3.557099988816479e-05,3.2589909940508667e-05,5.1773931252789476e-05
2/24/14,1836.780029,1858.709961,1836.780029,1847.609985,1847.609985,4014530000,7.521648182850139,0.006167455,5.08060281533152e-05,1.1801363124394375e-05,2.531593805500046e-05,5.215464790203326e-05
2/25/14,1847.660034,1852.910034,1840.189941,1845.119995,1845.119995,3515560000,7.520299592300132,-0.001348591,1.7114980862168867e-05,5.08060281533152e-05,2.994331586294449e-05,5.204279494298e-05
2/26/14,1845.790039,1852.6500239999998,1840.660034,1845.160034,1845.160034,3716730000,7.5203212920083855,2.1699708253386518e-05,1.5204904426583453e-05,1.7114980862168867e-05,3.204849784475048e-05,4.579709138599321e-05
2/27/14,1844.9000239999998,1854.530029,1841.130005,1854.290039,1854.290039,3547460000,7.525257173,0.004935881,1.8967298153980176e-05,1.5204904426583453e-05,2.609965529092533e-05,4.3642865492703296e-05
2/28/14,1855.119995,1867.9200440000002,1847.6700440000002,1859.449951,1859.449951,3917450000,7.528035998,0.002778824,4.285264199471001e-05,1.8967298153980176e-05,2.277891494408841e-05,4.3433507538688725e-05
3/03/14,1857.680054,1857.680054,1834.439941,1845.72998,1845.72998,3428220000,7.520630131341104,-0.007405866,5.716245424938117e-05,4.285264199471001e-05,2.8989170718151536e-05,4.3371041082564415e-05
3/04/14,1849.22998,1876.22998,1849.22998,1873.910034,1873.910034,3765770000,7.535782454175321,0.015152322834216747,7.578050149790468e-05,5.716245424938117e-05,3.0260455937364728e-05,4.3586423188842285e-05
3/05/14,1874.050049,1876.530029,1871.109985,1873.810059,1873.810059,3392990000,7.535729102,-5.34E-05,3.0176233684422865e-06,7.578050149790468e-05,4.199356006451189e-05,4.466990860654945e-05
3/06/14,1874.180054,1881.939941,1874.180054,1877.030029,1877.030029,3360450000,7.537446034860241,0.001716933,6.157545828295383e-06,3.0176233684422865e-06,3.9556103852883655e-05,3.3528413764626716e-05
3/07/14,1878.52002,1883.569946,1870.560059,1878.040039,1878.040039,3564740000,7.537983979562239,0.000537945,1.7326324692700423e-05,6.157545828295383e-06,3.6994153387746696e-05,3.2576688316644595e-05
3/10/14,1877.859985,1877.869995,1867.040039,1877.1700440000002,1877.1700440000002,3021350000,7.537520625983432,-0.000463354,1.2065562314084419e-05,1.7326324692700423e-05,3.188888992734478e-05,3.160437946906083e-05
3/11/14,1878.2600100000002,1882.3499760000002,1863.880005,1867.630005,1867.630005,3392400000,7.532425529,-0.005095097,3.506914143143794e-05,1.2065562314084419e-05,2.2869511540285426e-05,2.9727190986273263e-05
3/12/14,1866.1500239999998,1868.380005,1854.380005,1868.199951,1868.199951,3270860000,7.532730653210293,0.000305124,2.0403497770376104e-05,3.506914143143794e-05,1.4727239526992079e-05,2.8789299028818178e-05
3/13/14,1869.060059,1874.4000239999998,1841.859985,1846.339966,1846.339966,3670990000,7.520960562,-0.011770092,0.000110617,2.0403497770376104e-05,1.8204414407378842e-05,2.9410642817344525e-05
3/14/14,1845.069946,1852.439941,1839.569946,1841.130005,1841.130005,3285460000,7.518134795252614,-0.002825766,1.7531097407947843e-05,0.000110617,3.9096244943830043e-05,3.187941926106804e-05
3/17/14,1842.810059,1862.300049,1842.810059,1858.8299559999998,1858.8299559999998,2860490000,7.5277025128545825,0.009567718,3.992119615168018e-05,1.7531097407947843e-05,3.9137199486879525e-05,3.2134629213753225e-05
3/18/14,1858.9200440000002,1873.7600100000002,1858.9200440000002,1872.25,1872.25,2930190000,7.534896195129477,0.007193682,2.280359898528278e-05,3.992119615168018e-05,4.470832625439868e-05,3.174177081374107e-05
3/19/14,1872.25,1874.140015,1850.3499760000002,1860.77002,1860.77002,3289210000,7.528745670284653,-0.006150525,5.886308733358009e-05,2.280359898528278e-05,4.225521776516764e-05,3.151007842667858e-05
3/20/14,1860.089966,1873.4899899999998,1854.630005,1872.0100100000002,1872.0100100000002,3327540000,7.534768004245463,0.006022334,3.692197041942345e-05,5.886308733358009e-05,4.994713567780844e-05,3.399931730193768e-05
3/21/14,1874.530029,1883.969971,1863.459961,1866.52002,1866.52002,5270710000,7.531831024254791,-0.00293698,4.3216333013864484e-05,3.692197041942345e-05,3.520819005958286e-05,3.361707221735264e-05
3/24/14,1867.6700440000002,1873.339966,1849.689941,1857.439941,1857.439941,3409000000,7.526954442825577,-0.004876581,5.8217879237191404e-05,4.3216333013864484e-05,4.034523718076618e-05,3.398113569952882e-05
3/25/14,1859.47998,1871.869995,1855.959961,1865.619995,1865.619995,3200560000,7.531348713830299,0.004394271,2.6279060846065887e-05,5.8217879237191404e-05,4.4004573797868426e-05,3.6191445990614393e-05
3/26/14,1867.089966,1875.9200440000002,1852.560059,1852.560059,1852.560059,3480850000,7.524323777157529,-0.007024937,5.663271256886443e-05,2.6279060846065887e-05,4.4699666170025054e-05,3.502349516645967e-05
3/27/14,1852.109985,1855.550049,1842.109985,1849.040039,1849.040039,3733430000,7.522421885560459,-0.001901892,1.9060183573352693e-05,5.663271256886443e-05,4.425359121708192e-05,3.690529191439755e-05
3/28/14,1850.069946,1866.630005,1850.069946,1857.619995,1857.619995,2955520000,7.527051374774586,0.004629489,2.8641057055006755e-05,1.9060183573352693e-05,4.068123384786777e-05,3.708887663567228e-05
3/31/14,1859.160034,1875.180054,1859.160034,1872.339966,1872.339966,3274300000,7.534944246318437,0.007892872,2.6550838533265432e-05,2.8641057055006755e-05,3.776617865609623e-05,3.754953182143545e-05
4/01/14,1873.959961,1885.839966,1873.959961,1885.52002,1885.52002,3336190000,7.541958934515286,0.007014688,1.4403936770431592e-05,2.6550838533265432e-05,3.143277051531103e-05,3.6773255466128566e-05
4/02/14,1886.609985,1893.1700440000002,1883.790039,1890.9000239999998,1890.9000239999998,3131660000,7.544808197879543,0.002849263,8.898108037121626e-06,1.4403936770431592e-05,2.9057745700184174e-05,3.4737135586178586e-05
4/03/14,1891.430054,1893.800049,1882.6500239999998,1888.77002,1888.77002,3055600000,7.543681113133686,-0.001127085,1.2576542139254458e-05,8.898108037121626e-06,1.9510824793835607e-05,3.155225970709367e-05
4/04/14,1890.25,1897.280029,1863.2600100000002,1865.089966,1865.089966,3583750000,7.531064570056537,-0.012616543,0.000118077,1.2576542139254458e-05,1.821409650701596e-05,3.200744631522758e-05
4/07/14,1863.9200440000002,1864.040039,1841.47998,1845.040039,1845.040039,3801540000,7.520256258,-0.010808312,5.3477045510389365e-05,0.000118077,3.610137178442227e-05,3.7336964773024866e-05
4/08/14,1845.47998,1854.949951,1837.4899899999998,1851.959961,1851.959961,3721450000,7.523999796,0.003743538,3.2258240181928804e-05,5.3477045510389365e-05,4.1486613179847056e-05,3.905842766910529e-05
4/09/14,1852.640015,1872.430054,1852.380005,1872.180054,1872.180054,3308650000,7.534858835104586,0.010859039462616238,4.180281632326373e-05,3.2258240181928804e-05,4.50574738621465e-05,4.001998375805026e-05
4/10/14,1872.280029,1872.530029,1830.869995,1833.0799559999998,1833.0799559999998,3758780000,7.5137528671829665,-0.021105968,0.000182578,4.180281632326373e-05,5.163841551937492e-05,4.034063494337529e-05
4/11/14,1830.6500239999998,1835.069946,1814.359985,1815.689941,1815.689941,3743460000,7.504220807249159,-0.00953206,4.6461407903569626e-05,0.000182578,8.563876792396844e-05,4.8063244771558433e-05
4/14/14,1818.180054,1834.189941,1815.800049,1830.609985,1830.609985,3111540000,7.512404515431597,0.008183708,3.662325149517155e-05,4.6461407903569626e-05,7.131556281627471e-05,4.500823093313073e-05
