Date,Open,High,Low,Close,Adj Close,Volume
10/01/13,71.739998,72.940002,71.650002,72.580002,67.083755,4322300
10/02/13,72.239998,72.629997,72.07,72.57,67.074509,2705700
10/03/13,72.5,72.980003,72.260002,72.519997,67.028297,5038300
10/04/13,72.5,73.139999,72.230003,72.989998,67.4627,4297600
10/07/13,72.589996,72.699997,72.160004,72.169998,66.704788,4787000
10/08/13,72,72.419998,71.43,71.480003,66.067047,6049100
10/09/13,71.709999,71.879997,71.18,71.379997,65.974609,4464100
10/10/13,72.129997,73.980003,71.839996,73.980003,68.377739,4894300
10/11/13,73.93,74.269997,73.5,74.269997,68.645767,2935800
10/14/13,73.860001,74.809998,73.519997,74.720001,69.061699,2562200
10/15/13,74.510002,74.93,73.760002,73.870003,68.276077,2922900
10/16/13,74.5,75.489998,74.379997,75.190002,69.496094,4368600
10/17/13,71.769997,72.879997,71.050003,71.370003,65.96537,21810200
10/18/13,71.260002,71.349998,67.540001,68.760002,63.553051,21080600
10/21/13,68.650002,68.769997,67.089996,68.199997,63.035439,11496900
10/22/13,68.220001,69.629997,68.220001,68.860001,63.645443,7647300
10/23/13,68.510002,68.610001,67.650002,68.010002,62.859818,8227700
10/24/13,68.010002,68.389999,67.18,67.610001,62.490105,6352500
10/25/13,67.510002,68.18,67.279999,67.620003,62.499359,6892500
10/28/13,67.550003,67.800003,66.720001,66.940002,61.870846,6989300
10/29/13,66.879997,68.150002,66.849998,68.080002,62.924515,5860000
10/30/13,68.120003,68.669998,67.769997,68.010002,62.859818,4360500
10/31/13,68.400002,68.709999,67.860001,68.260002,63.090885,4216700
11/01/13,68.269997,68.699997,67.949997,68.629997,63.43285,4459000
11/04/13,68.779999,69.260002,68.360001,68.949997,63.728634,3698700
11/05/13,68.5,68.940002,68.269997,68.720001,63.516052,3328700
11/06/13,68.870003,71.019997,68.800003,70.290001,64.967163,5479400
11/07/13,70.900002,70.980003,69.660004,69.760002,64.477303,4497300
11/08/13,69.699997,70.529999,69.639999,70.5,65.161255,3741900
11/11/13,70.730003,70.949997,70.290001,70.5,65.161255,3082600
11/12/13,70.470001,70.900002,69.870003,69.949997,64.652916,3604800
11/13/13,69.949997,71.129997,69.809998,71.010002,65.632645,3879500
11/14/13,71.339996,71.599998,70.940002,71.440002,66.03009,3581200
11/15/13,71.129997,71.959999,71.089996,71.870003,66.427528,3872600
11/18/13,71.970001,72.099998,71.5,71.68,66.2519,3263700
11/19/13,71.760002,71.910004,71.260002,71.610001,66.187187,4260900
11/20/13,71.879997,72.860001,71.660004,71.980003,66.529205,5031300
11/21/13,72.389999,73.68,72.370003,72.910004,67.388748,4368000
11/22/13,72.910004,73.75,72.800003,73.739998,68.155914,3178400
11/25/13,74,74.660004,73.790001,74.07,68.460915,3773900
11/26/13,74.209999,74.989998,74.050003,74.519997,68.876823,4635400
11/27/13,74.669998,74.93,74.080002,74.360001,68.728951,3640600
11/29/13,74.589996,74.93,74.230003,74.480003,68.839874,2025600
12/02/13,73.639999,74.449997,73.639999,74.160004,68.544106,4276000
