Date,Open,High,Low,Close,Adj Close,Volume
10/01/13,75.879997,76.419998,75.639999,76.260002,68.56147,4411700
10/02/13,75.860001,76.379997,75.440002,76.32,68.615379,5118400
10/03/13,76.400002,76.830002,75.510002,75.879997,68.219803,6979700
10/04/13,75.800003,76.25,75.480003,75.779999,68.129913,4855800
10/07/13,75.400002,75.849998,75.089996,75.129997,67.545525,5087000
10/08/13,75.019997,75.269997,74.169998,74.269997,66.772324,8997900
10/09/13,74.349998,74.639999,73.900002,74.139999,66.655449,6817600
10/10/13,75.040001,75.510002,74.739998,75.510002,67.887161,6092800
10/11/13,75.449997,76.629997,75.419998,76.32,68.615379,6936700
10/14/13,75.739998,76.519997,75.589996,76.349998,68.642372,4119000
10/15/13,76.139999,76.239998,75.089996,75.18,67.590454,6645400
10/16/13,75.440002,75.589996,74.57,74.940002,67.374695,12877900
10/17/13,74.510002,75.809998,74.510002,75.739998,68.093933,7176400
10/18/13,75.260002,75.5,73.739998,74.690002,67.149933,14334800
10/21/13,74.599998,74.800003,74.150002,74.620003,67.086998,7578700
10/22/13,75.040001,75.129997,74.589996,74.860001,67.302742,6867000
10/23/13,74.540001,75.410004,74.510002,75.080002,67.50058,5526100
10/24/13,75.419998,76.839996,75.410004,76.779999,69.028946,7927400
10/25/13,76.550003,76.610001,76.010002,76.25,68.552452,5944200
10/28/13,76.150002,76.400002,75.800003,76.059998,68.38163,7728100
10/29/13,76.449997,77.550003,76.389999,77.5,69.676262,7248000
10/30/13,77.68,78.599998,77.519997,77.879997,70.017906,7251900
10/31/13,77.989998,78.449997,77.519997,77.889999,70.026894,7577600
11/01/13,77.980003,78.029999,76.839996,76.989998,69.217735,7178300
11/04/13,77.18,77.419998,76.610001,77,69.226746,3906500
11/05/13,76.779999,76.800003,76.07,76.650002,68.912064,6035300
11/06/13,76.720001,76.790001,75.910004,76.419998,68.705299,5059600
11/07/13,76.82,77.190002,75.669998,75.690002,68.048973,5424600
11/08/13,75.279999,75.709999,74.779999,75.480003,67.860184,9229700
11/11/13,75.269997,75.669998,74.93,75.370003,67.761299,5774000
11/12/13,75.839996,76.589996,75.720001,76.18,68.489525,6629200
11/13/13,75.690002,77.690002,75.690002,77.599998,69.766167,7064700
11/14/13,78.139999,79.339996,78.059998,78.940002,70.970894,6843800
11/15/13,78.839996,80.089996,78.559998,80.029999,71.950844,10414800
11/18/13,80,80.470001,79.190002,79.669998,71.627213,8613000
11/19/13,82.220001,82.269997,80.260002,80.379997,72.265526,12236700
11/20/13,80.730003,80.730003,79.379997,79.75,71.69912,7236900
11/21/13,80.059998,80.059998,79.360001,79.830002,71.771042,5618600
11/22/13,79.599998,79.82,78.779999,79.18,71.186668,7786200
11/25/13,79.300003,80.040001,79.300003,79.75,71.69912,5496100
11/26/13,80.209999,80.900002,80.089996,80.349998,72.238564,9360700
11/27/13,80.339996,80.75,80.120003,80.660004,72.51725,5450000
11/29/13,80.879997,81.389999,80.629997,80.669998,72.526237,3372600
12/02/13,80.449997,80.75,79.519997,79.769997,71.717094,5915600
12/03/13,78.959999,79.480003,78.309998,78.709999,71.111786,7276900
12/04/13,78.150002,78.75,77.699997,78.400002,70.831696,7148800
12/05/13,78.32,79.540001,78.269997,78.540001,70.958183,6264900
12/06/13,79.080002,80.050003,78.809998,79.839996,72.13269,5094600
12/09/13,79.910004,80.599998,79.529999,79.599998,71.915855,5799800
12/10/13,79.32,79.93,78.400002,78.610001,71.021416,7448400
12/11/13,78.379997,79.809998,78.379997,79,71.373779,7834500
12/12/13,78.989998,79.199997,78.279999,78.529999,70.949158,8535200
12/13/13,79.089996,79.57,78.519997,79.010002,71.382835,6027100
12/16/13,79.209999,79.760002,78.93,79.099998,71.464134,7099700
12/17/13,79.309998,79.370003,78.610001,78.620003,71.030472,6226000
12/18/13,78.800003,80.059998,78.309998,80.050003,72.322441,8170300
12/19/13,80.080002,80.470001,79.639999,79.949997,72.232086,6620800
12/20/13,80.18,80.830002,80.040001,80.040001,72.3134,11232900
12/23/13,80.07,80.919998,80.040001,80.559998,72.783195,3941300
12/24/13,80.559998,80.959999,80.559998,80.639999,72.855461,1819800
12/26/13,80.839996,81.739998,80.809998,81.550003,73.677628,3848800
12/27/13,81.650002,82.239998,81.220001,81.639999,73.758919,3961900
12/30/13,81.669998,81.980003,81.459999,81.940002,74.029976,3526400
12/31/13,81.989998,82.470001,81.720001,82.339996,74.39135,4493600
1/02/14,82.110001,82.57,81.800003,82.019997,74.102257,4253400
1/03/14,81.910004,82.480003,81.830002,81.889999,73.984802,3897900
1/06/14,81.650002,81.980003,81.099998,81.099998,73.271057,11188800
1/07/14,81.309998,81.919998,81.080002,81.5,73.632454,4630900
1/08/14,81.540001,81.940002,81.029999,81.93,74.020943,4662300
1/09/14,81.900002,81.940002,80.970001,81.57,73.695679,4966000
1/10/14,81.720001,82.040001,81.419998,82.010002,74.093231,4981000
