Date,Open,High,Low,Close,Adj Close,Volume
10/01/13,84.93,84.980003,84.379997,84.660004,75.528915,1392500
10/02/13,84.459999,84.480003,83.699997,84.480003,75.36834,2441000
10/03/13,84.32,84.349998,83.779999,84.059998,74.993629,1998300
10/04/13,84.080002,84.739998,83.940002,84.68,75.546753,1452100
10/07/13,84.050003,84.5,83.769997,84.089996,75.020386,1271900
10/08/13,84,84.169998,82.93,82.989998,74.039032,1838900
10/09/13,83.129997,83.199997,82.239998,82.349998,73.468086,1675800
10/10/13,83.019997,84.300003,83.019997,84.169998,75.091766,2003300
10/11/13,84.050003,84.779999,83.75,84.660004,75.528915,1695700
10/14/13,84.230003,85.279999,84.199997,85.199997,76.010689,1377900
10/15/13,84.93,85.080002,84.370003,84.480003,75.36834,1753400
10/16/13,85.160004,86.290001,85.050003,86.080002,76.795769,2065900
10/17/13,85.32,86.120003,84.870003,86.019997,76.742241,1998000
10/18/13,86.550003,86.760002,86.129997,86.580002,77.241829,2027700
10/21/13,86.690002,86.93,86.349998,86.760002,77.402412,1768000
10/22/13,88.050003,88.050003,86.260002,86.709999,77.357811,3823600
10/23/13,86.209999,86.449997,85.620003,86.279999,76.974197,1945400
10/24/13,86.279999,87.339996,86.169998,87.029999,77.643303,1991600
10/25/13,86.82,87.150002,86.529999,86.629997,77.286453,1764100
10/28/13,86.660004,87.459999,86.639999,87.110001,77.714668,1625900
10/29/13,87.260002,87.5,86.900002,87.279999,77.866341,1562900
10/30/13,87.279999,87.489998,86.529999,86.900002,77.527328,1282200
10/31/13,86.989998,87.089996,86.290001,86.300003,76.992035,1821200
11/01/13,86.580002,86.599998,86.019997,86.400002,77.081245,1432000
11/04/13,86.510002,87.099998,86.349998,86.599998,77.259689,1095600
11/05/13,86.470001,86.93,86.139999,86.459999,77.134773,1445300
11/06/13,86.540001,87.599998,86.459999,87.489998,78.053696,1940600
11/07/13,87.599998,88.029999,87.150002,87.220001,77.812813,2139400
11/08/13,87.150002,87.830002,87.010002,87.800003,78.330269,1758400
11/11/13,87.779999,88.309998,87.650002,87.970001,78.481934,1367300
11/12/13,87.5,87.860001,86.120003,86.440002,77.116943,2496800
11/13/13,86.239998,87.519997,86.080002,87.220001,77.812813,2081900
11/14/13,87.559998,88.279999,87.290001,88.25,78.731735,1585900
11/15/13,88.220001,88.870003,88.07,88.669998,79.10643,1764700
11/18/13,88.879997,88.93,88.07,88.18,78.669258,1676800
11/19/13,88.209999,88.440002,87.900002,88.089996,78.588966,1274100
11/20/13,88.059998,88.449997,87.690002,87.93,78.446236,1755400
11/21/13,88.18,89.419998,88,89.220001,79.597099,1787700
11/22/13,89.220001,90.589996,89.059998,90.519997,80.756889,1885000
11/25/13,90.550003,90.989998,90.529999,90.790001,80.99778,2112200
11/26/13,90.800003,91.230003,90.720001,90.790001,80.99778,2454000
11/27/13,90.989998,91.43,90.790001,90.989998,81.176186,1902200
11/29/13,91.209999,91.68,90.739998,90.739998,80.953148,917100
12/02/13,90.260002,90.400002,88.870003,89,79.400826,3771100
12/03/13,88.730003,89.589996,88.43,89.029999,79.427582,2531800
12/04/13,88.709999,89.459999,87.889999,88.610001,79.05291,2349600
12/05/13,88.370003,88.760002,87.839996,87.919998,78.437317,2334300
12/06/13,88.18,89.419998,88.18,89.010002,79.863937,1831200
12/09/13,89.050003,89.279999,88.330002,88.449997,79.36145,2539400
12/10/13,88.089996,88.830002,88.029999,88.440002,79.352524,1931100
12/11/13,88.419998,88.720001,87.040001,87.099998,78.150185,2179900
12/12/13,87.120003,87.370003,86.5,86.629997,77.728493,1889300
12/13/13,86.559998,86.790001,86.290001,86.489998,77.602875,1568300
12/16/13,86.989998,87.360001,86.650002,87.050003,78.105339,2367800
12/17/13,86.769997,87,86.260002,86.57,77.674667,1852300
12/18/13,86.959999,88.150002,86.620003,88.139999,79.083328,2928000
12/19/13,87.790001,88.93,87.790001,88.790001,79.666542,2140300
12/20/13,88.669998,89.639999,88.620003,89.18,80.016472,3911300
12/23/13,89.910004,89.910004,89.010002,89.160004,79.998535,1277100
12/24/13,89.110001,89.550003,89.010002,89.489998,80.294632,512800
12/26/13,89.889999,90.160004,89.379997,90.010002,80.761185,938600
12/27/13,90.010002,90.209999,89.449997,89.849998,80.617622,758200
12/30/13,90.040001,90.529999,89.860001,90.279999,81.003433,1267900
12/31/13,90.339996,90.739998,90.220001,90.540001,81.236732,1107700
1/02/14,90.510002,90.660004,88.970001,89.330002,80.151054,1543900
1/03/14,89.300003,89.669998,88.879997,89.160004,79.998535,1448600
1/06/14,89.720001,89.900002,88.769997,88.919998,79.78318,1763600
1/07/14,89.059998,89.169998,88.07,88.400002,79.316612,1818300
1/08/14,88.209999,88.400002,87.230003,87.580002,78.580872,2627700
1/09/14,87.760002,88.220001,87.169998,87.68,78.670586,1687200
1/10/14,88.099998,88.120003,87.080002,87.489998,78.500114,1863000
1/13/14,87.330002,87.550003,86.269997,86.339996,77.468292,2215800
1/14/14,86.800003,87.699997,86.800003,87.449997,78.464233,2034200
1/15/14,87.599998,88,87.32,87.879997,78.850044,2063900
1/16/14,87.550003,87.860001,86.910004,87.239998,78.27581,1412100
1/17/14,87.230003,87.300003,86.419998,86.470001,77.584923,2931500
1/21/14,86.25,86.269997,83.660004,85,76.265984,6092100
1/22/14,84.900002,85.07,84.349998,84.559998,75.871185,3080900
1/23/14,83.419998,84.370003,82.919998,83.07,74.534279,4141800
1/24/14,82.5,83.029999,81.610001,81.610001,73.224319,3753600
1/27/14,81.25,83.150002,81.220001,82.290001,73.834435,4329300
1/28/14,82.75,83.57,82.599998,83.099998,74.561203,3158700
1/29/14,82.309998,82.800003,82.010002,82.209999,73.762634,3165200
1/30/14,82.620003,82.720001,82.160004,82.360001,73.897232,2754500
1/31/14,81.389999,81.989998,80.879997,81.279999,72.928223,5186100
2/03/14,81.199997,81.279999,80.050003,80.260002,72.013031,4116300
2/04/14,80.57,80.629997,79.889999,80.349998,72.093765,2628500
2/05/14,80.07,80.93,80.019997,80.440002,72.174538,2342400
2/06/14,80.650002,80.730003,79.949997,80.690002,72.398849,2642800
2/07/14,81.190002,81.190002,80.230003,80.879997,72.569321,2538100
2/10/14,81.330002,82.440002,80.650002,82.349998,73.888283,4305000
2/11/14,82.400002,83.589996,82.209999,83.209999,74.659897,3105600
2/12/14,82.760002,83.099998,81.879997,82.260002,73.807533,3732900
2/13/14,81.870003,82.900002,81.559998,82.879997,74.363808,2650700
2/14/14,82.540001,84.07,82.540001,84.019997,75.386688,2050800
2/18/14,84.080002,84.790001,84.07,84.370003,75.700714,2531500
2/19/14,84.269997,85.18,83.980003,84.010002,75.377708,3115900
2/20/14,84.18,84.370003,83.370003,83.809998,75.198242,2083500
2/21/14,83.919998,84.110001,83.370003,83.790001,75.180305,1895300
2/24/14,83.830002,84.389999,83.400002,83.440002,74.86628,2163200
2/25/14,83.309998,83.440002,82.550003,83.339996,74.776527,2681900
2/26/14,83.400002,83.699997,83.010002,83.43,74.857285,2157100
2/27/14,83.279999,83.860001,83.099998,83.849998,75.234131,1584900
2/28/14,83.720001,84.199997,83.489998,83.839996,75.225174,2286700
3/03/14,83.449997,83.82,82.599998,83.18,74.632973,1728600
3/04/14,84.160004,84.489998,83.809998,84.110001,75.467438,1864900
3/05/14,84.050003,84.400002,83.620003,84.370003,75.700714,2582700
3/06/14,83.940002,84.529999,83.75,84.400002,76.179077,1922100
3/07/14,84.730003,84.860001,83.709999,83.93,75.754875,2733700
3/10/14,83.699997,83.889999,83.339996,83.779999,75.619469,1954400
3/11/14,84.139999,84.18,83.339996,83.580002,75.438957,1859000
3/12/14,83.150002,83.730003,83,83.43,75.303558,1758500
3/13/14,83.68,83.860001,82.510002,82.589996,74.545395,2121000
3/14/14,82.589996,82.839996,82.32,82.660004,74.608582,2074400
3/17/14,83.209999,83.779999,82.800003,83.540001,75.402863,2758600
3/18/14,83.690002,84.239998,83.360001,83.949997,75.772934,2141100
3/19/14,83.989998,84.239998,82.809998,83.199997,75.095955,2526500
3/20/14,82.900002,83.510002,82.510002,83.230003,75.123055,2753400
3/21/14,83.800003,84.059998,83.32,83.779999,75.619469,6498300
3/24/14,83.870003,84.260002,83.639999,83.860001,75.691689,2795100
3/25/14,84.32,84.669998,83.959999,84.029999,75.845116,2021900
3/26/14,84.43,84.489998,83.419998,83.43,75.303558,2113300
3/27/14,83.269997,83.830002,83.220001,83.489998,75.357719,3563800
3/28/14,83.860001,84.169998,83.440002,83.989998,75.808998,2423300
3/31/14,84.639999,85.129997,84.519997,85.099998,76.810898,2106600
4/01/14,85.169998,85.239998,84.160004,84.389999,76.170059,2172800
4/02/14,84.370003,85.269997,84.220001,84.650002,76.404739,1997500
4/03/14,84.830002,85.110001,84.449997,84.980003,76.702591,1904600
4/04/14,85.410004,86.059998,85.139999,85.199997,76.901161,2333100
4/07/14,85.190002,85.550003,84.93,85,76.720657,2352500
4/08/14,84.800003,84.910004,84.449997,84.730003,76.476944,1750800
4/09/14,84.830002,85.830002,84.669998,85.82,77.46077,2098700
4/10/14,85.699997,86.32,84.919998,84.989998,76.711617,2138900
4/11/14,84.910004,85.620003,84.860001,85.300003,76.991432,2067000
4/14/14,85.800003,85.949997,84.839996,85.5,77.171944,3153000
4/15/14,84.900002,85.959999,84.900002,85.889999,77.523979,2164600
4/16/14,86.519997,86.93,86.120003,86.779999,78.327255,1826700
4/17/14,87.150002,87.389999,86.400002,86.68,78.237,1888600
4/21/14,86.709999,86.839996,86.059998,86.400002,77.984268,2330000
4/22/14,86.75,87.660004,86.010002,86.889999,78.426537,3181900
4/23/14,86.900002,88.57,86.730003,88.129997,79.545761,2911100
4/24/14,88.300003,88.989998,88.300003,88.589996,79.960976,2239600
4/25/14,88.699997,88.699997,87.989998,88.309998,79.708237,2256200
4/28/14,88.849998,90.279999,88.790001,89.639999,80.908684,4086900
4/29/14,90,90.940002,89.889999,90.900002,82.045959,3649300
4/30/14,90.699997,90.769997,90.029999,90.580002,81.757133,2744500
5/01/14,90.639999,90.919998,90.25,90.830002,81.982773,2753600
5/02/14,90.989998,91.68,90.839996,91,82.136223,2100100
5/05/14,90.82,90.919998,89.93,90.650002,81.820297,1911400
5/06/14,90.32,90.629997,89.809998,89.879997,81.125313,2301000
5/07/14,90.330002,91.510002,90.330002,91.07,82.199409,3279200
5/08/14,90.980003,91.529999,90.910004,91.239998,82.352837,1775400
5/09/14,91.07,91.360001,90.739998,91.300003,82.407005,1640400
5/12/14,92.120003,92.93,92.029999,92.040001,83.074928,2072600
5/13/14,92.370003,93.059998,92.220001,92.910004,83.860168,2246800
5/14/14,93.019997,93.040001,92.440002,92.650002,83.625519,1330600
5/15/14,92.449997,92.650002,91.910004,92.370003,83.372765,2257200
5/16/14,92.459999,92.620003,91.620003,92.580002,83.562309,2331000
5/19/14,92.480003,92.889999,92.139999,92.769997,83.733826,1292200
5/20/14,92.480003,92.980003,92.32,92.669998,83.643562,1391800
5/21/14,93.029999,93.339996,92.57,92.860001,83.815056,1701900
5/22/14,92.800003,93.099998,92.599998,93.010002,83.950432,1364300
5/23/14,93.010002,93.339996,92.410004,92.860001,83.815056,1451200
5/27/14,93.150002,93.650002,92.980003,93.489998,84.38369,1590800
5/28/14,93.43,93.809998,93.269997,93.459999,84.356598,2048200
5/29/14,93.400002,94.309998,93.400002,94.099998,84.934265,1724200
5/30/14,94,94.120003,93.370003,93.449997,84.34758,2276700
6/02/14,93.699997,94.010002,93.650002,93.709999,84.582253,1454800
6/03/14,93.080002,93.449997,92.870003,93.410004,84.311485,2012100
6/04/14,93.389999,94.75,93.129997,94.669998,85.448746,2048300
6/05/14,94.889999,95,94.239998,94.970001,85.719528,1854800
