Date,Open,High,Low,Close,Adj Close,Volume
10/01/13,86.589996,87.489998,86.260002,87.470001,76.237091,6318700
10/02/13,87.129997,87.290001,86.440002,87.290001,76.0802,6383400
10/03/13,87.190002,87.400002,86.279999,86.580002,75.461365,7724600
10/04/13,86.82,87.419998,86.559998,87.309998,76.097618,6050000
10/07/13,86.699997,86.980003,86.290001,86.589996,75.470085,5705200
10/08/13,86.620003,86.739998,85.57,85.610001,74.615944,8669800
10/09/13,85.93,86.230003,85.5,85.959999,74.920998,8014200
10/10/13,86.720001,87.779999,86.699997,87.779999,76.507256,8647900
10/11/13,88.620003,89.480003,88.019997,89.449997,77.962814,8449800
10/14/13,88.830002,89.889999,88.629997,89.800003,78.267868,9198600
10/15/13,90.330002,91.459999,89.93,89.93,78.381165,11024000
10/16/13,90.419998,91.169998,90.160004,91.110001,79.409615,8116000
10/17/13,90.870003,92,90.769997,91.970001,80.15918,8569600
10/18/13,91.75,92.050003,91.139999,91.629997,79.862854,9082600
10/21/13,91.629997,91.629997,90.769997,91.199997,79.488091,6940500
10/22/13,91.529999,92.559998,91.5,92.360001,80.499084,9635500
10/23/13,92.07,92.43,91.519997,92.099998,80.272484,6449600
10/24/13,92.650002,92.989998,92.139999,92.349998,80.490395,5251000
10/25/13,92.040001,92.269997,91.779999,92.089996,80.263763,6076000
10/28/13,91.959999,92.800003,91.919998,92.389999,80.525238,6551000
10/29/13,92.800003,93.18,92.580002,93.139999,81.17894,6096700
10/30/13,93.269997,93.449997,92.650002,92.790001,80.873871,6295400
10/31/13,92.849998,93.349998,92.32,92.610001,80.716995,7773900
11/01/13,92.379997,93.580002,92.379997,93.370003,81.37941,6835900
11/04/13,93.459999,93.5,92.43,93.029999,81.083061,6862500
11/05/13,92.540001,92.949997,92.279999,92.809998,80.891319,5350600
11/06/13,93.029999,93.199997,92.720001,93.040001,81.091782,5301300
11/07/13,93.190002,93.349998,92.690002,92.690002,80.786736,6116900
11/08/13,92.629997,94.099998,92.559998,94.050003,81.972076,7229500
11/11/13,93.970001,94.639999,93.940002,94.290001,82.181259,4723100
11/12/13,93.980003,94.089996,93,93.559998,81.544998,7639600
11/13/13,93.360001,93.449997,92.32,93.339996,81.353241,8954300
11/14/13,93.400002,94.139999,93.400002,93.919998,81.858772,7045700
11/15/13,93.629997,94.400002,93.550003,94.389999,82.268402,7063000
11/18/13,94.360001,94.599998,94.010002,94.300003,82.18998,8492000
11/19/13,94.269997,94.919998,94,94.860001,82.678055,6624200
11/20/13,94.940002,95.470001,94.660004,95.150002,82.930801,7076500
11/21/13,95.459999,95.75,95.050003,95.199997,82.97438,6896200
11/22/13,94.389999,95.580002,94.389999,95.25,83.597542,6462100
11/25/13,95.489998,95.989998,95.080002,95.629997,83.931053,6374600
11/26/13,95.580002,95.870003,94.970001,95.059998,83.430786,7267600
11/27/13,95.339996,95.370003,94.610001,94.980003,83.360558,4603800
11/29/13,95.230003,95.5,94.43,94.660004,83.079712,4106800
12/02/13,94.410004,94.660004,93.970001,94.279999,82.746185,5827400
12/03/13,94.199997,94.559998,93.510002,93.970001,82.474121,9061100
12/04/13,93.760002,94.25,93.129997,93.629997,82.175713,6218500
12/05/13,93.419998,93.629997,92.660004,92.970001,81.596466,8666200
12/06/13,93.599998,94.480003,93.419998,94.440002,82.886642,7280400
12/09/13,94.300003,94.480003,93.699997,94.440002,82.886642,6974500
12/10/13,94.580002,94.790001,93.959999,94.139999,82.623322,7576600
12/11/13,94.400002,94.449997,93.029999,93.110001,81.71933,9424300
12/12/13,92.839996,92.860001,91.07,91.160004,80.007904,12285700
12/13/13,91.459999,91.860001,91.080002,91.349998,80.174644,7909000
12/16/13,91.419998,92.32,91.160004,91.370003,80.192223,6623000
12/17/13,91.300003,91.330002,90.5,90.660004,79.569061,8794000
12/18/13,90.949997,92.660004,89.769997,92.639999,81.306831,9691100
12/19/13,92.400002,92.400002,91.419998,91.980003,80.727577,7341000
12/20/13,91.949997,92.75,91.949997,92.089996,80.824112,11265000
12/23/13,92.559998,92.68,91.760002,92.029999,80.771454,5312200
12/24/13,92.18,92.389999,91.849998,92.059998,80.797791,3147300
12/26/13,91.989998,92.540001,91.769997,92.540001,81.219063,3459100
12/27/13,92.769997,92.959999,92.18,92.349998,81.052322,3511300
